,Unnamed: 0,Unnamed: 0.1,학번,학생소속대학명,학생교육부계열,성별,입학과정,학적,학과,전공,전공교수,rec012_nation_cd,과정,수료년도,수료학기,rec012_birth_dt,gpa,rec012_school_term,인건비총액,서류점수,면접점수,학부출신,대학원출신,월별인건비
1173,1173,2343,AAEzgAm75bkV9ipy26/i02EO,공과대학,공학,1,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAE/vvg7RqvrU/xhKeyCSz8z,korean,석사과정,,,19950911,4.38,4,33750000,52,35.5,자교,,1406250
1174,1174,2344,AAH+LIwYDnPKwlBOjhf5MI2y,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAE/vvg7RqvrU/xhKeyCSz8z,korean,석사과정,,,19951110,4.44,4,34465000,59.5,38,자교,,1436041.667
1175,1175,2345,AAFMG7VsUu8/Zx4Yst3h+OWg,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAFT5aAQWoSTjHQ9sbU7sw8f,korean,석사과정,,,19961005,4.5,4,35355000,59.25,36.25,자교,,1473125
1188,1188,2374,AAENh9tRIKNV2+D7cx0+5ei+,공과대학,공학,1,정원내신입학,제적,기계공학과,기계공학전공,AAFWJI9gJisQhwaSxotKkmE8,korean,석사과정,,,19901226,4.13,1,3540000,45,44.5,타교,,590000
1189,1189,2379,AAGq10M42+rF2Tx8XNEhs83m,공과대학,공학,1,정원내신입학,제적,기계공학과,기계공학전공,AAHqcqHKsG+MbZxt6sqxJZnP,korean,석사과정,,,19880320,4.07,2,21000000,47,48.5,타교,,1750000
1197,1197,2410,AAFYmEPdh3Oj9Aql3l99tV5g,공과대학,공학,1,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGdCALv8tDzVS5bGNFahoAe,korean,석사과정,,,19940129,3.94,4,1500000,59.5,37,자교,,62500
1198,1198,2411,AAF7JF6lf79iq6VXwaIBvsCb,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAHDkdyZW83qL6ZFf0ut2tdA,korean,석사과정,,,19961027,4.25,4,29607250,52,34.5,자교,,1233635.417
1219,1219,2443,AAHqmQSKynjvr9R/QZUzA1g3,공과대학,공학,1,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGWn8vhtNMlkrJTHrGGXO3e,foreigner,석사과정,,,19951012,4.22,4,27603000,47.5,31,타교,,1150125
1220,1220,2444,AAG4S8wYUxoW0Yq6L0LBQoaF,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGaCMeTjNaKuSWvzyinL5sl,korean,석사과정,,,19970319,4.44,4,35460000,47.5,33,타교,,1477500
1221,1221,2446,AAFxiueFFL5TugpJU54hPRcp,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGXlfpkTlt2jDHcvujVd5hy,korean,석사과정,,,19961226,4.25,4,31500000,54.25,34.25,타교,,1312500
1227,1227,2464,AAGRc+6kAE6a6iQ6waNMawZT,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGdWDnTf6o+WmMINCOcSM75,korean,석사과정,,,19961128,4.31,4,40100000,52.25,37.25,타교,,1670833.333
1228,1228,2465,AAGSc+YaL/ciExIdl+u/5WMR,공과대학,공학,1,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAFusQhKNZAOH5aykCeK8qQL,korean,석사과정,,,19950510,4.13,4,26890000,51.75,33.75,자교,,1120416.667
1230,1230,2467,AAH9eFduyWHqV6Mbyb+4WlOM,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGR5qxOiiinxWbefGe/zI+v,korean,석사과정,,,19960722,4.38,4,24629050,50,32.5,타교,,1026210.417
1231,1231,2468,AAFx0yg1Pu2V5ykRzVdrb6xD,공과대학,공학,1,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAFT5aAQWoSTjHQ9sbU7sw8f,korean,석사과정,,,19960112,4.38,4,32840000,57.75,36.75,자교,,1368333.333
1232,1232,2469,AAEn5B7SQLrF29Gfy980mbjA,공과대학,공학,2,정원내신입학,제적,화공생명공학과,화공생명공학전공,AAHbfpe13iYQFP6H7+l+dBws,korean,석사과정,,,19971007,,1,3420000,52.75,37.75,자교,,570000
1234,1234,2473,AAEV8hIZ44WS+I5kG+d6RtpA,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGdWDnTf6o+WmMINCOcSM75,korean,석사과정,,,19920706,4.25,4,35000000,59,35.5,타교,,1458333.333
1235,1235,2476,AAHsD4utt+WkKQ0VZANlvnRR,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAHgUVNRwv/2JnLflHfEFa8n,korean,석사과정,,,19980111,4.2,4,18300000,51.5,33,자교,,762500
1236,1236,2477,AAEfvjOVqiNhpMaylEpyiJ4C,공과대학,공학,1,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAFusQhKNZAOH5aykCeK8qQL,korean,석사과정,,,19950626,4.5,4,22313834,46.25,30.25,자교,,929743.0833
1237,1237,2480,AAG7bd1i7QBPcY1f8GhHv4kI,공과대학,공학,1,정원내신입학,재학,건축학과,건축계획학전공,AAGQZF/WjN6HGnmWNJUDLZ5G,korean,석사과정,,,19940611,4.13,4,24045450,38.14,51,타교,,1001893.75
1250,1250,2515,AAFiHCQxjmBPjc17WfGnlZqj,공과대학,공학,1,정원내신입학,재학,건축학과,건축계획학전공,AAGQZF/WjN6HGnmWNJUDLZ5G,korean,석사과정,,,19951127,4.25,4,28750450,33.75,58,타교,,1197935.417
1251,1251,2517,AAGnnWMvH28zlQtnYibqMN9L,공과대학,공학,1,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGWn8vhtNMlkrJTHrGGXO3e,korean,석사과정,,,19950524,4.19,4,12721000,46,28.5,타교,,530041.6667
1252,1252,2518,AAGjjQkBLBCV9N6sbWErHMtm,공과대학,공학,1,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGNATsTd03fGsmOh7XmHI+Q,korean,석사과정,,,19960203,4.17,4,41099225,57.25,36.25,자교,,1712467.708
1253,1253,2519,AAGD9qbQ86lUrv9Fdd0rnmps,공과대학,공학,1,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAFusQhKNZAOH5aykCeK8qQL,korean,석사과정,,,19941123,4.31,4,22313834,45.5,30,타교,,929743.0833
1254,1254,2520,AAHuYb5GRIm6HbnHVM4RFfAL,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAFusQhKNZAOH5aykCeK8qQL,korean,석사과정,,,19950824,4.5,4,31810000,56,35.5,타교,,1325416.667
1255,1255,2521,AAFVZ37+7Xdb94ll2MFFD+OS,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAGmLuTrvsIfADC3wzxuZFTM,korean,석사과정,,,19970305,4.13,4,25383228,51,32.5,타교,,1057634.5
1257,1257,2523,AAH+0+mCtPS8HELGSMSocd7A,공과대학,공학,2,정원내신입학,재학,화공생명공학과,화공생명공학전공,AAHbfpe13iYQFP6H7+l+dBws,korean,석사과정,,,19960708,4.44,4,35040000,43,29.5,타교,,1460000
1265,1265,2532,AAHwVsROp/mK9E6yYl2sI9sp,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업인공지능전공,AAG3lR75Qdq4S6hdfCFvhzEN,korean,석사과정,,,19920908,4.29,4,35920000,41.7,45.3,타교,,1496666.667
1266,1266,2533,AAG9YY5/9znglB+AazqlmM7/,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업인공지능전공,AAEYVfsfVhIHnbTEKHsFv2Gf,korean,석사과정,,,19910221,4.31,4,30300000,44.3,39.7,타교,,1262500
1284,1284,2559,AAFaiykLzzsVEw5GHUYevRtF,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAHe3qLoB9LSq82trspZ8MJo,korean,석사과정,,,19920214,3.94,4,15372000,42.3,40,타교,,640500
1285,1285,2560,AAF7fUoPbd9YBJ+SmIE9YXCJ,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAEYVfsfVhIHnbTEKHsFv2Gf,korean,석사과정,,,19920126,4.21,4,17000000,41,42.7,타교,,708333.3333
1286,1286,2561,AAEDWRHs3S6rPtXF1RBne87B,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업인공지능전공,AAHzEGR8qBuR0Po+JyJGxFU6,korean,석사과정,,,19950327,4.44,4,34501326,44.7,44.3,타교,,1437555.25
1288,1288,2565,AAFH8czEgCrfQFzwZk1C6ws9,공과대학,공학,2,정원내신입학,제적,산업경영공학과,산업경영공학전공,AAGSoibhbuaMHvaEgs67mK2C,korean,석사과정,,,19860731,,1,,41.3,42.3,타교,,0
1289,1289,2566,AAFydFusqlTG3Q1R3GsvFvOE,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,물과 환경전공,AAFfknO6JgD5dVkClElRTC9k,korean,석사과정,,,19960113,4.06,4,34375000,42,48,타교,,1432291.667
1290,1290,2567,AAEN1Bjiwc2aCDfv0+TObJ9K,공과대학,공학,1,외국인,재학,건축사회환경공학과,물과 환경전공,AAERHrdcBrOvIerqQuy+uKnG,foreigner,석사과정,,,19960912,4.31,4,,97,0,타교,,0
1291,1291,2572,AAGWpKO7XCouGSj6a4IrT/T4,공과대학,공학,1,정원내신입학,제적,기계공학과,기계공학전공,AAFWJI9gJisQhwaSxotKkmE8,korean,석사과정,,,19890630,4.06,3,13124000,47.1,49,자교,,729111.1111
1297,1297,2588,AAGJwetTs+doyhFzco84Wqd/,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAHzEGR8qBuR0Po+JyJGxFU6,korean,석사과정,,,19951119,4.13,4,26274746,43,44.3,타교,,1094781.083
1303,1303,2596,AAFwp+XF554rIyjpMk8PXZLx,공과대학,공학,2,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAFD3xbYP2/G9DXqA0Ck4KRi,korean,석사과정,,,19960719,4.44,4,38086103,47.7,46.7,타교,,1586920.958
1304,1304,2597,AAGIpvoIE/2CfArTl1bwtuA3,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAELH3z35pogDTl5DzR8Q/EZ,korean,석사과정,,,19960112,4.28,4,54350000,43.3,43.3,타교,,2264583.333
1305,1305,2598,AAGpbrTChhRcbwFctiCP6wdJ,공과대학,공학,1,학연산협동과정,제적,기계공학과,기계공학전공,AAG/cBJlTlTFYnyDm7BwmMGG,korean,석사과정,,,19900607,,1,,48,44.2,타교,,0
1310,1310,2622,AAGwzM8eAZSXHtW1xZQi1O2m,공과대학,공학,2,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAFD3xbYP2/G9DXqA0Ck4KRi,korean,석사과정,,,19970211,4.13,4,38080997,44.3,45,타교,,1586708.208
1311,1311,2623,AAEyEzMOIxvuEz6dNeRHPNzt,공과대학,공학,2,정원내신입학,재학,건축사회환경공학과,물과 환경전공,AAGf8vYauYE4gGkoGe41B95E,korean,석사과정,,,19940503,4.06,4,30508000,40.67,47.33,타교,,1271166.667
1312,1312,2625,AAETmgymGbcHWuhcXyShKb0Z,공과대학,공학,1,외국인,재학,건축사회환경공학과,건설시스템 경영 및 관리,AAGt4tT4YHtLHUas1+cZcz2X,foreigner,석사과정,,,19951229,4.3,4,20272000,95.67,0,타교,,844666.6667
1318,1318,2645,AAHJJd7CdNAGIZmQld9TKdCb,공과대학,공학,2,정원내신입학,휴학,산업경영공학과,산업경영공학전공,AAELH3z35pogDTl5DzR8Q/EZ,korean,석사과정,,,19960605,4.31,3,37450000,48.7,47,자교,,2080555.556
1319,1319,2646,AAEVthceKFie7C3GifWDpZXs,공과대학,공학,2,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAHe3qLoB9LSq82trspZ8MJo,korean,석사과정,,,19940212,3.94,4,14772000,39.3,42,타교,,615500
1326,1326,2664,AAFqMHfrH+4N22lp/4MH49cV,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAFD3xbYP2/G9DXqA0Ck4KRi,korean,석사과정,,,19940517,4.5,4,61636001,45.3,46.3,타교,,2568166.708
1328,1328,2666,AAHHPuNV4t5RumgR9PmIYYVP,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAFALvCxkcHPLh1HSG5JfBLX,korean,석사과정,,,19890129,4.31,4,37780000,46.7,47.3,자교,,1574166.667
1329,1329,2667,AAHnEIv5ooeJndcm6DnYpwQf,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAG3lR75Qdq4S6hdfCFvhzEN,korean,석사과정,,,19920103,4.36,4,23960000,43,43,타교,,998333.3333
1330,1330,2668,AAFpkJGcMG0ES7wacukOv6FI,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업인공지능전공,AAELH3z35pogDTl5DzR8Q/EZ,korean,석사과정,,,19880630,4.33,3,,40,44,타교,,0
1331,1331,2669,AAHerFVRTPuFjCzIUTkLCVLq,공과대학,공학,1,군위탁생,재학,산업경영공학과,산업경영공학전공,AAEYVfsfVhIHnbTEKHsFv2Gf,korean,석사과정,,,19910203,4.21,4,,43.7,46,타교,,0
1347,1347,2687,AAE8hrgpDTFjKXp51hXly+JA,공과대학,공학,2,학연산협동과정,제적,기계공학과,기계공학전공,AAGMb99a8ba3R0Wqe3C95yqe,korean,석사과정,,,19870731,4.33,1,,48,44.8,타교,,0
1351,1351,2692,AAEICN+1exkPhfV9fGIbJbUh,공과대학,공학,1,군위탁생,재학,산업경영공학과,산업경영공학전공,AAGSoibhbuaMHvaEgs67mK2C,korean,석사과정,,,19890525,4.21,4,,44.3,45.3,타교,,0
1352,1352,2693,AAG7c9fpn4C6uhd4LOhMfDGO,공과대학,공학,2,군위탁생,재학,산업경영공학과,산업경영공학전공,AAGSoibhbuaMHvaEgs67mK2C,korean,석사과정,,,19890707,4.43,4,,44.3,45,타교,,0
1353,1353,2694,AAEoR+VJW07AcXVPgzN8zz3h,공과대학,공학,1,학연산협동과정,재학,산업경영공학과,산업경영공학전공,AAG3lR75Qdq4S6hdfCFvhzEN,korean,석사과정,,,19890113,4.25,4,,42.3,41,타교,,0
1354,1354,2700,AAGRj6cc8SXU6EBpcBQAZ/ye,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업인공지능전공,AAHzEGR8qBuR0Po+JyJGxFU6,korean,석사과정,,,19950608,4.19,4,31300000,45.3,46.7,타교,,1304166.667
1355,1355,2701,AAEMO28Y4h9IOZ1Tdfi57Tmm,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAHzEGR8qBuR0Po+JyJGxFU6,korean,석사과정,,,19930820,4.25,4,15190000,42.7,44.3,타교,,632916.6667
1362,1362,2723,AAGP911z4YcMM2TnPygdlcvf,공과대학,공학,2,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAHzEGR8qBuR0Po+JyJGxFU6,korean,석사과정,,,19960718,4.44,4,23184730,44.3,44,타교,,966030.4167
1363,1363,2727,AAENv1a/6yHxjjFSFuv88Z7O,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAHzEGR8qBuR0Po+JyJGxFU6,korean,석사과정,,,19930601,4.06,4,35180000,45,47,타교,,1465833.333
1382,1382,2758,AAEjG+NLI8gfnEaSfINxs/Yz,공과대학,공학,2,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAFALvCxkcHPLh1HSG5JfBLX,korean,석사과정,,,19961029,4.38,4,38500000,47,46.3,자교,,1604166.667
1387,1387,2765,AAHI/QM9ai6F9Ce/USiUCweF,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAFALvCxkcHPLh1HSG5JfBLX,korean,석사과정,,,19940310,3.94,4,45300000,41.3,43.3,타교,,1887500
1415,1415,2830,AAEuysaCb1AEyuTU+8ltYHEe,공과대학,공학,1,정원내신입학,제적,신소재공학과,신소재공학전공,AAGIpY6zTBUyBLr8cJYk1U6J,korean,석사과정,,,19920228,3.5,1,3500000,57,36,자교,,583333.3333
1416,1416,2832,AAHwTKaxFbtau9pBUJWASKTr,공과대학,공학,1,정원내신입학,제적,건축사회환경공학과,물과 환경전공,AAGf8vYauYE4gGkoGe41B95E,korean,석사과정,,,19941030,,1,,40.33,46.67,타교,,0
1417,1417,2833,AAFJLCaDCo+3JQDTuqpZUHut,공과대학,공학,2,정원내신입학,재학,건축사회환경공학과,기후 및 에너지공학전공,AAF3gwz/EroDu8ymIDNVRNmZ,korean,석사과정,,,19970109,3.82,4,,46.34,46,타교,,0
1433,1433,2864,AAHzB6zuq3hfPizy/dnlu8Cu,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,사회인프라전공,AAGrzQY08cilgBg2Vakpt/nx,korean,석사과정,,,19970922,4.33,4,39100000,44,49,자교,,1629166.667
1434,1434,2865,AAGYuYy1qa5fFbjKT3sTL2mB,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,사회인프라전공,AAHpTShsDJo8lel4DbFdlag7,korean,석사과정,,,19930708,3.88,4,31563269,38.33,49,타교,,1315136.208
1435,1435,2866,AAFRDMq8DfWlsWj6aep4Tc0D,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,건설시스템 경영 및 관리,AAHpBFe+EZ/b+4BrGFPFBGbo,korean,석사과정,,,19940214,4.38,4,41400000,45.67,49.33,자교,,1725000
1442,1442,2886,AAHlHBJQhyvC/ICjdBQF3PcG,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업경영공학전공,AAEO/gtHQWIcfBMM1FcwKmjM,korean,석사과정,,,19930929,4.14,4,,43.3,40.3,타교,,0
1449,1449,2896,AAEPmXPiJvpAexEm2gvZOvhC,공과대학,공학,2,정원내신입학,재학,건축사회환경공학과,사회인프라전공,AAGCqxpkl1TslVbWwzL7IA5K,korean,석사과정,,,19971024,4.28,4,44836000,42.67,49.33,타교,,1868166.667
1450,1450,2897,AAFijx0ZgoVC7jK42oeLTQGp,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,사회인프라전공,AAHVEHlNvzWQFCLtWNufAFQh,korean,석사과정,,,19941128,4.11,4,52359330,46,48.67,타교,,2181638.75
1451,1451,2898,AAGKE2Kx3e2RUMWomOZ2og0d,공과대학,공학,1,정원내신입학,제적,건축사회환경공학과,물과 환경전공,AAGf8vYauYE4gGkoGe41B95E,korean,석사과정,,,19940703,,1,2400000,41.67,47.33,타교,,400000
1452,1452,2900,AAHiNPJgWEtIKw3RFHp72D3F,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,사회인프라전공,AAGCqxpkl1TslVbWwzL7IA5K,korean,석사과정,,,19940201,4.06,4,40136000,40,50,타교,,1672333.333
1453,1453,2901,AAG4CDFETuQoEveCLXRZTZSx,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,건설시스템 경영 및 관리,AAHpBFe+EZ/b+4BrGFPFBGbo,korean,석사과정,,,19921224,4.35,4,41250000,40,49.33,타교,,1718750
1454,1454,2903,AAG6xVGwjtDePdHEgndqjp2g,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,기후 및 에너지공학전공,AAGRXGav7sx2KDI8Ky43OUz8,korean,석사과정,,,19950803,4.25,4,29887070,45,50,자교,,1245294.583
1461,1461,2920,AAF4CkTyVMHMKnMdG+Dvf2HM,공과대학,공학,2,정원내신입학,휴학,산업경영공학과,산업경영공학전공,AAHzEGR8qBuR0Po+JyJGxFU6,korean,석사과정,,,19970523,4.31,3,26588040,47,48,타교,,1477113.333
1462,1462,2921,AAEzI09cjRzlUpXiC/PHrVan,공과대학,공학,1,정원내신입학,재학,산업경영공학과,산업인공지능전공,AAG3lR75Qdq4S6hdfCFvhzEN,korean,석사과정,,,19940220,4.29,4,34130000,42.7,40.3,타교,,1422083.333
1463,1463,2922,AAGe12UdZv6GvW26NDhhEozj,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,사회인프라전공,AAGMRX+qYRtITTQMhxuNCi77,korean,석사과정,,,19930420,3.88,4,52097644,39,49.33,타교,,2170735.167
1466,1466,2926,AAF3eI40Hd1GIL51jNEGPa1v,공과대학,공학,1,정원내신입학,제적,산업경영공학과,산업경영공학전공,AAF4vLFQh61Takdt+btQXdzN,korean,석사과정,,,19940308,4.33,1,,42.3,38.7,타교,,0
1467,1467,2927,AAEgog1tjDHkuGGqIZ5TZfCv,공과대학,공학,1,정원내신입학,휴학,산업경영공학과,산업경영공학전공,AAF4vLFQh61Takdt+btQXdzN,korean,석사과정,,,19950924,3.5,1,3000000,44.3,46.3,자교,,500000
1468,1468,2928,AAE7yT/nyiGZYyhRMrRFc/wI,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,사회인프라전공,AAH9SxvkjsEdd5XgHkwIzAMz,korean,석사과정,,,19811222,4.38,4,,44.67,48.67,타교,,0
1469,1469,2930,AAGj91akr/UPQDYR0dcn691P,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,사회인프라전공,AAGCqxpkl1TslVbWwzL7IA5K,korean,석사과정,,,19950125,4.33,4,43436000,45,49.33,타교,,1809833.333
1470,1470,2931,AAFyCMnlA4IkkSu3/UPqAswm,공과대학,공학,1,정원내신입학,재학,건축사회환경공학과,사회인프라전공,AAGrzQY08cilgBg2Vakpt/nx,korean,석사과정,,,19940914,4.38,4,38466000,45.67,49.33,자교,,1602750
1471,1471,2932,AAEYpDbAUMUa++ZVAy2dJS04,공과대학,공학,1,정원내신입학,재학,전기전자공학과,신호 및 멀티미디어전공,AAHCDViqJJEmqBBosbURMvpo,korean,석사과정,,,19951119,4.5,4,36918000,49.5,49.6,자교,,1538250
1472,1472,2933,AAHco8W42ZMde6ud8NUsuLQr,공과대학,공학,1,정원내신입학,제적,전기전자공학과,통신 및 네트워크전공,,korean,석사과정,,,19940620,,1,,46.2,43.4,타교,,0
1475,1475,2939,AAF7RT/AwLrTZBM4SKUbhCFp,공과대학,공학,1,정원내신입학,재학,전기전자공학과,컴퓨터공학전공,AAH21A4vb3SvJdJfujF2CFFF,korean,석사과정,,,19940107,4.31,4,13869000,47.7,46.3,타교,,577875
1476,1476,2942,AAGrEvYmKnnmSAf+d5bQhgpZ,공과대학,공학,1,정원내신입학,재학,전기전자공학과,집적회로전공,AAFPtasdSmFiolLbQlDDSvRe,korean,석사과정,,,19921007,4.06,4,27577445,48.9,47.9,타교,,1149060.208
1477,1477,2951,AAHPpM5K4Pgfq0wwNrFweQr5,공과대학,공학,1,정원내신입학,재학,전기전자공학과,통신 및 네트워크전공,AAEDRkBX7/Ql8YY92VjxsLch,korean,석사과정,,,19960103,4.33,4,32529663,47.6,47.5,자교,,1355402.625
1478,1478,2952,AAEJokTA7HY12Iwgq0Ag6a33,공과대학,공학,1,정원내신입학,재학,전기전자공학과,컴퓨터공학전공,AAGeqJDzBjy+KGfL5UY+9TIp,korean,석사과정,,,19950211,4.3,4,39200000,45.9,46.5,타교,,1633333.333
1479,1479,2953,AAGo8MiLlpu7FEdawASWJIgU,공과대학,공학,1,정원내신입학,재학,전기전자공학과,컴퓨터공학전공,AAH21A4vb3SvJdJfujF2CFFF,korean,석사과정,,,19920414,4.23,4,17818000,49.3,49.4,자교,,742416.6667
1480,1480,2960,AAGjTPJrajqaJrUMg1riqScI,공과대학,공학,1,정원내신입학,재학,전기전자공학과,집적회로전공,AAEjl2tI/iO/9WH66UlDLNsD,korean,석사과정,,,19930926,4.31,4,41500000,48.6,46.3,자교,,1729166.667
1481,1481,2961,AAHFeiTDqKPWfN25bjEfQJOw,공과대학,공학,1,정원내신입학,재학,전기전자공학과,컴퓨터공학전공,AAEmu2rCvjUFvMsC38ysOahB,korean,석사과정,,,19940521,4.5,4,42350000,44.5,44.7,타교,,1764583.333
1482,1482,2963,AAETIdtu8JB25DB4RdNAxbxG,공과대학,공학,1,정원내신입학,재학,전기전자공학과,전기에너지,AAGRTPXixnSpI96DkLMAgUw7,korean,석사과정,,,19960128,4.31,4,41084236,47.9,46.9,자교,,1711843.167
1483,1483,2964,AAHxzQsRywLr210vcPwGjqQ+,공과대학,공학,2,정원내신입학,재학,전기전자공학과,신호 및 멀티미디어전공,AAG0SPmPhzsUQPZ46a9++2no,korean,석사과정,,,19960408,4.21,4,14890138,48.2,47.6,타교,,620422.4167
1484,1484,2965,AAH7TxRFSLtaltTVjb6r9GAC,공과대학,공학,2,정원내신입학,재학,전기전자공학과,전기에너지,AAGRTPXixnSpI96DkLMAgUw7,korean,석사과정,,,19940225,4.38,4,33295284,44.4,46.8,자교,,1387303.5
